time,Voltage,InjSeeded,Matisse,Diode,OPO,data
1752865833.3065,-96.00001168251038,12805.821095248037,12805.821370889844,12816.461682588746,15865.460891638904,"[[353, -1, -1], [354, -1, -1], [355, -1, -1], [356, -1, -1], [357, -1, -1], [358, -1, -1], [359, -1, -1], [360, -1, -1], [361, -1, -1], [362, -1, -1], [363, -1, -1]]"
1752865833.4165,-94.00001507997513,12805.821137868046,12805.821370889844,12816.461682588746,15865.460891638904,"[[364, -1, -1], [365, -1, -1], [366, -1, -1], [367, -1, -1], [368, -1, -1], [369, -1, -1], [370, -1, -1], [371, -1, -1], [372, -1, -1], [373, -1, -1], [374, -1, -1]]"
1752865833.5255,-92.00001847743988,12805.821137868046,12805.821381354894,12816.461689243068,15865.460891638904,"[[375, -1, -1], [376, -1, -1], [377, -1, -1], [378, -1, -1], [379, -1, -1], [380, -1, -1], [381, -1, -1], [382, -1, -1], [383, -1, -1], [384, -1, -1], [385, -1, -1]]"
1752865833.6355,-90.00002187490463,12805.821115554332,12805.821381354894,12816.461680479522,15865.460891638904,"[[386, -1, -1], [387, 1, 11362], [387, 1, 11562], [387, -1, -1], [388, -1, -1], [389, -1, -1], [390, -1, -1], [391, -1, -1], [392, -1, -1], [393, -1, -1], [394, -1, -1], [395, 1, 12517], [395, 1, 12720], [395, -1, -1], [396, -1, -1]]"
1752865833.7465,-88.00002527236938,12805.821115554332,12805.821379139,12816.461680479522,15865.460891638904,"[[397, -1, -1], [398, -1, -1], [399, -1, -1], [400, -1, -1], [401, -1, -1], [402, -1, -1], [403, -1, -1], [404, -1, -1], [405, -1, -1], [406, -1, -1], [407, -1, -1]]"
1752865833.8565,-86.00002866983414,12805.821016988444,12805.821379139,12816.461683379948,15865.460891638904,"[[408, -1, -1], [409, -1, -1], [410, -1, -1], [411, -1, -1], [412, -1, -1], [413, -1, -1], [414, -1, -1], [415, -1, -1], [416, -1, -1], [417, -1, -1], [418, -1, -1]]"
1752865833.9655,-84.00003206729889,12805.821016988444,12805.821373349674,12816.461683379948,15865.460891638904,"[[419, -1, -1], [420, -1, -1], [421, -1, -1], [422, 1, 9782], [422, 1, 9816], [422, 1, 10012], [422, -1, -1], [423, -1, -1], [424, -1, -1], [425, -1, -1], [426, -1, -1], [427, -1, -1], [428, -1, -1], [429, -1, -1]]"
1752865834.0765,-82.00003546476364,12805.82103191994,12805.821373349674,12816.461678272808,15865.460891638904,"[[430, -1, -1], [431, -1, -1], [432, -1, -1], [433, -1, -1], [434, -1, -1], [435, -1, -1], [436, 1, 248642], [436, 1, 248851], [436, -1, -1], [437, -1, -1], [438, -1, -1], [439, -1, -1], [440, -1, -1]]"
1752865834.1855,-80.0000388622284,12805.821065431292,12805.821374225196,12816.461678272808,15865.460891638904,"[[441, -1, -1], [442, -1, -1], [443, -1, -1], [444, -1, -1], [445, -1, -1], [446, -1, -1], [447, -1, -1], [448, -1, -1], [449, -1, -1], [450, 1, 12376], [450, -1, -1], [451, 1, 70108], [451, -1, -1]]"
1752865834.2955,-78.00004225969315,12805.821065431292,12805.821374225196,12816.46167666036,15865.460891638904,"[[452, 1, 13619], [452, 1, 13650], [452, 1, 13850], [452, -1, -1], [453, -1, -1], [454, 1, 13513], [454, 1, 13697], [454, 1, 13835], [454, -1, -1], [455, -1, -1], [456, -1, -1], [457, -1, -1], [458, 1, 12611], [458, -1, -1], [459, -1, -1], [460, -1, -1], [461, -1, -1], [462, -1, -1]]"
1752865834.4046,-76.0000456571579,12805.821089876752,12805.821369756151,12816.46167666036,15865.460891638904,"[[463, -1, -1], [464, -1, -1], [465, -1, -1], [466, -1, -1], [467, -1, -1], [468, -1, -1], [469, -1, -1], [470, -1, -1], [471, -1, -1], [472, -1, -1], [473, -1, -1]]"
1752865834.5135,-74.00004905462265,12805.821089876752,12805.821369756151,12816.461682157775,15865.460891638904,"[[474, -1, -1], [475, -1, -1], [476, -1, -1], [477, -1, -1], [478, -1, -1], [479, -1, -1], [480, -1, -1], [481, -1, -1], [482, -1, -1], [483, -1, -1], [484, -1, -1]]"
1752865834.6235,-72.0000524520874,12805.82113416482,12805.821356028198,12816.461682157775,15865.460891638904,"[[485, -1, -1], [486, -1, -1], [487, -1, -1], [488, -1, -1], [489, -1, -1], [490, -1, -1], [491, -1, -1], [492, -1, -1], [493, -1, -1], [494, -1, -1], [495, -1, -1]]"
1752865834.7345,-70.00005584955215,12805.82113416482,12805.821355649157,12816.46168090669,15865.460891638904,"[[496, -1, -1], [497, -1, -1], [498, -1, -1], [499, -1, -1], [500, 1, 10944], [500, 1, 11142], [500, -1, -1], [501, -1, -1], [502, -1, -1], [503, -1, -1], [504, -1, -1], [505, -1, -1], [506, -1, -1]]"
1752865834.8435,-68.0000592470169,12805.821060284974,12805.821355649157,12816.46168090669,15865.460891638904,"[[507, -1, -1], [508, -1, -1], [509, -1, -1], [510, -1, -1], [511, -1, -1], [512, -1, -1], [513, -1, -1], [514, -1, -1], [515, -1, -1], [516, -1, -1], [517, -1, -1]]"
1752865834.9545,-66.00006264448166,12805.821060284974,12805.821355649157,12816.461681428169,15865.460891638904,"[[518, -1, -1], [519, 1, 9451], [519, 1, 9486], [519, 1, 9681], [519, -1, -1], [520, -1, -1], [521, -1, -1], [522, -1, -1], [523, -1, -1], [524, -1, -1], [525, -1, -1], [526, -1, -1], [527, -1, -1], [528, -1, -1]]"
1752865835.0635,-64.00006231665611,12805.82102624487,12805.821355583868,12816.461681428169,15865.460891638904,"[[529, -1, -1], [530, -1, -1], [531, -1, -1], [532, -1, -1], [533, -1, -1], [534, -1, -1], [535, -1, -1], [536, -1, -1], [537, -1, -1], [538, -1, -1], [539, 1, 13205], [539, 1, 13232], [539, 1, 13436], [539, 1, 13660], [539, 1, 13848], [539, -1, -1]]"
1752865835.1735,-62.000061988830566,12805.82102624487,12805.821355583868,12816.461676729536,15865.460891638904,"[[540, -1, -1], [541, -1, -1], [542, 1, 242407], [542, 1, 242592], [542, -1, -1], [543, -1, -1], [544, -1, -1], [545, -1, -1], [546, -1, -1], [547, 1, 12680], [547, 1, 12718], [547, 1, 12910], [547, -1, -1], [548, -1, -1], [549, -1, -1], [550, -1, -1]]"
1752865835.2845,-60.00006166100502,12805.821064246975,12805.82135415662,12816.461676729536,15865.460891638904,"[[551, -1, -1], [552, -1, -1], [553, -1, -1], [554, -1, -1], [555, -1, -1], [556, -1, -1], [557, -1, -1], [558, -1, -1], [559, -1, -1], [560, -1, -1], [561, -1, -1]]"
1752865835.3935,-58.000061333179474,12805.821064246975,12805.821359725398,12816.461686633358,15865.460891638904,"[[562, -1, -1], [563, -1, -1], [564, -1, -1], [565, -1, -1], [566, -1, -1], [567, -1, -1], [568, -1, -1], [569, -1, -1], [570, -1, -1], [571, -1, -1], [572, -1, -1]]"
1752865835.5035,-56.00006100535393,12805.821098204791,12805.821359725398,12816.461686633358,15865.460891638904,"[[573, -1, -1], [574, -1, -1], [575, -1, -1], [576, -1, -1], [577, -1, -1], [578, 1, 9919], [578, 1, 10119], [578, -1, -1], [579, -1, -1], [580, -1, -1], [581, -1, -1], [582, -1, -1], [583, -1, -1]]"
1752865835.6135,-54.00006067752838,12805.821098204791,12805.82136162484,12816.461685491606,15865.460891638904,"[[584, -1, -1], [585, -1, -1], [586, -1, -1], [587, -1, -1], [588, -1, -1], [589, -1, -1], [590, -1, -1], [591, -1, -1], [592, -1, -1], [593, -1, -1], [594, -1, -1]]"
1752865835.7225,-52.000060349702835,12805.821133947937,12805.82136162484,12816.461685491606,15865.460891638904,"[[595, -1, -1], [596, -1, -1], [597, -1, -1], [598, 1, 10126], [598, 1, 10325], [598, -1, -1], [599, -1, -1], [600, -1, -1], [601, -1, -1], [602, -1, -1], [603, -1, -1], [604, -1, -1], [605, 1, 201775], [605, 1, 201974], [605, -1, -1]]"
1752865835.8335,-50.00006002187729,12805.821133947937,12805.821352276818,12816.461684421378,15865.460891638904,"[[606, -1, -1], [607, -1, -1], [608, -1, -1], [609, -1, -1], [610, -1, -1], [611, -1, -1], [612, -1, -1], [613, -1, -1], [614, 1, 10186], [614, 1, 10228], [614, 1, 10418], [614, -1, -1], [615, -1, -1], [616, -1, -1]]"
1752865835.9425,-48.00005969405174,12805.821070470343,12805.821352276818,12816.461684421378,15865.460891638904,"[[617, -1, -1], [618, -1, -1], [619, -1, -1], [620, -1, -1], [621, -1, -1], [622, 1, 12962], [622, 1, 13161], [622, -1, -1], [623, -1, -1], [624, -1, -1], [625, -1, -1], [626, -1, -1], [627, -1, -1]]"
1752865836.0525,-46.000059366226196,12805.821070470343,12805.821359287573,12816.461682871899,15865.460891638904,"[[628, -1, -1], [629, -1, -1], [630, -1, -1], [631, -1, -1], [632, -1, -1], [633, -1, -1], [634, 1, 11215], [634, 1, 11400], [634, 1, 11675], [634, -1, -1], [635, -1, -1], [636, -1, -1], [637, -1, -1], [638, -1, -1]]"
1752865836.1615,-44.00005903840065,12805.82102402651,12805.821359287573,12816.461682871899,15865.460891638904,"[[639, -1, -1], [640, -1, -1], [641, -1, -1], [642, -1, -1], [643, -1, -1], [644, 1, 10396], [644, 1, 10599], [644, 1, 10875], [644, -1, -1], [645, -1, -1], [646, -1, -1], [647, 1, 11479], [647, 1, 11510], [647, 1, 11710], [647, -1, -1], [648, -1, -1], [649, -1, -1]]"
1752865836.2715,-42.000058710575104,12805.82102402651,12805.821384367164,12816.461684211108,15865.460891638904,"[[650, -1, -1], [651, -1, -1], [652, -1, -1], [653, -1, -1], [654, -1, -1], [655, -1, -1], [656, 1, 11509], [656, 1, 11697], [656, 1, 11908], [656, 1, 12116], [656, -1, -1], [657, -1, -1], [658, -1, -1], [659, 1, 10036], [659, 1, 10235], [659, 1, 10733], [659, 1, 10932], [659, 1, 12038], [659, 1, 12083], [659, 1, 12273], [659, -1, -1], [660, -1, -1]]"
1752865836.381,-40.00005838274956,12805.821066882883,12805.821384367164,12816.461684211108,15865.460891638904,"[[661, -1, -1], [662, 1, 11820], [662, 1, 12005], [662, -1, -1], [663, 1, 11736], [663, 1, 11923], [663, -1, -1], [664, -1, -1], [665, -1, -1], [666, 1, 11444], [666, 1, 11631], [666, -1, -1], [667, 1, 10450], [667, 1, 10484], [667, 1, 10679], [667, -1, -1], [668, -1, -1], [669, -1, -1], [670, -1, -1]]"
1752865836.49,-38.00005805492401,12805.821066882883,12805.821384367164,12816.461693314814,15865.460891638904,"[[672, 1, 63292], [672, -1, -1], [673, -1, -1], [674, 1, 10633], [674, 1, 10836], [674, -1, -1], [675, -1, -1], [676, -1, -1], [677, -1, -1], [678, -1, -1], [679, -1, -1], [680, -1, -1], [681, -1, -1]]"
1752865836.5991,-36.000057727098465,12805.821164256404,12805.821388209606,12816.461693314814,15865.460891638904,"[[683, -1, -1], [684, 1, 11382], [684, 1, 11585], [684, -1, -1], [685, -1, -1], [686, 1, 10174], [686, 1, 10382], [686, -1, -1], [687, -1, -1], [688, 1, 10890], [688, 1, 11093], [688, -1, -1], [689, -1, -1], [690, -1, -1], [691, -1, -1], [692, -1, -1]]"
1752865836.7085,-34.00005739927292,12805.821164256404,12805.8213887312,12816.461684107646,15865.460891638904,"[[693, -1, -1], [694, -1, -1], [695, -1, -1], [696, -1, -1], [697, -1, -1], [698, -1, -1], [699, -1, -1], [700, -1, -1], [701, 1, 11243], [701, 1, 11442], [701, -1, -1], [702, -1, -1], [703, -1, -1]]"
1752865836.8185,-32.00005707144737,12805.821167667658,12805.8213887312,12816.461684107646,15865.460891638904,"[[704, -1, -1], [705, -1, -1], [706, -1, -1], [707, -1, -1], [708, -1, -1], [709, -1, -1], [710, -1, -1], [711, -1, -1], [712, -1, -1], [713, -1, -1], [714, -1, -1]]"
1752865836.9275,-30.000056743621826,12805.821167667658,12805.821390044213,12816.461678354899,15865.460891638904,"[[715, -1, -1], [716, -1, -1], [717, -1, -1], [718, -1, -1], [719, 1, 11279], [719, 1, 11464], [719, -1, -1], [720, -1, -1], [721, -1, -1], [722, -1, -1], [723, -1, -1], [724, -1, -1], [725, -1, -1]]"
1752865837.0375,-28.00005641579628,12805.821096804908,12805.821390044213,12816.461684223965,15865.460891638904,"[[726, 1, 10857], [726, 1, 11057], [726, -1, -1], [727, -1, -1], [728, -1, -1], [729, -1, -1], [730, -1, -1], [731, -1, -1], [732, -1, -1], [733, 1, 9982], [733, 1, 10185], [733, -1, -1], [734, -1, -1], [735, -1, -1], [736, -1, -1]]"
1752865837.1465,-26.000056087970734,12805.821096804908,12805.82139277077,12816.461684223965,15865.460891638904,"[[737, -1, -1], [738, -1, -1], [739, -1, -1], [740, -1, -1], [741, -1, -1], [742, -1, -1], [743, -1, -1], [744, -1, -1], [745, -1, -1], [746, -1, -1], [747, -1, -1]]"
1752865837.2565,-24.000055760145187,12805.8210545824,12805.82139277077,12816.461682799612,15865.460891638904,"[[748, 1, 11043], [748, 1, 11229], [748, 1, 11387], [748, -1, -1], [749, 1, 10488], [749, 1, 10529], [749, 1, 10720], [749, -1, -1], [750, 1, 13123], [750, 1, 13165], [750, 1, 13357], [750, 1, 13537], [750, 1, 13584], [750, 1, 14545], [750, -1, -1], [751, -1, -1], [752, 1, 10228], [752, 1, 10416], [752, -1, -1], [753, 1, 10776], [753, 1, 10975], [753, -1, -1], [754, -1, -1], [755, -1, -1], [756, -1, -1], [757, -1, -1], [758, -1, -1]]"
1752865837.3665,-22.00005543231964,12805.8210545824,12805.821392844678,12816.461682799612,15865.460891638904,"[[759, -1, -1], [760, -1, -1], [761, -1, -1], [762, -1, -1], [763, 1, 9957], [763, 1, 10156], [763, -1, -1], [764, 1, 10443], [764, 1, 10642], [764, -1, -1], [765, -1, -1], [766, -1, -1], [767, -1, -1], [768, -1, -1], [769, -1, -1]]"
1752865837.4755,-20.000055104494095,12805.821067464849,12805.821392844678,12816.46168427609,15865.460891638904,"[[770, 1, 12377], [770, 1, 12409], [770, 1, 12457], [770, 1, 12608], [770, -1, -1], [771, 1, 10946], [771, 1, 11149], [771, 1, 13459], [771, 1, 13485], [771, 1, 13689], [771, -1, -1], [772, -1, -1], [773, -1, -1], [774, -1, -1], [775, -1, -1], [776, -1, -1], [777, -1, -1], [778, -1, -1], [779, 1, 9469], [779, 1, 9668], [779, -1, -1], [780, -1, -1]]"
1752865837.5845,-18.00005477666855,12805.821067464849,12805.821383316345,12816.46168427609,15865.460891638904,"[[781, 1, 12023], [781, 1, 12207], [781, -1, -1], [782, -1, -1], [783, 1, 9628], [783, 1, 9831], [783, -1, -1], [784, -1, -1], [785, 1, 11314], [785, 1, 11513], [785, -1, -1], [786, -1, -1], [787, 1, 12161], [787, 1, 12345], [787, -1, -1], [788, -1, -1], [789, 1, 10268], [789, 1, 10467], [789, 1, 11410], [789, 1, 11580], [789, 1, 11898], [789, -1, -1], [790, 1, 5058], [790, 1, 5262], [790, -1, -1], [791, 1, 10817], [791, 1, 10990], [791, -1, -1]]"
1752865837.6945,-16.000054448843002,12805.821101499487,12805.821383316345,12816.46167923014,15865.460891638904,"[[792, 1, 9707], [792, 1, 9906], [792, -1, -1], [793, -1, -1], [794, 1, 9208], [794, 1, 9407], [794, 1, 9794], [794, -1, -1], [795, -1, -1], [796, -1, -1], [797, -1, -1], [798, 1, 12322], [798, 1, 12357], [798, 1, 12553], [798, -1, -1], [799, -1, -1], [800, -1, -1], [801, -1, -1], [802, -1, -1]]"
1752865837.8055,-14.000054121017456,12805.821101499487,12805.821383986591,12816.46167923014,15865.460891638904,"[[803, -1, -1], [804, -1, -1], [805, 1, 9760], [805, 1, 9959], [805, 1, 10713], [805, 1, 10897], [805, 1, 10967], [805, 1, 11176], [805, 1, 11582], [805, -1, -1], [806, -1, -1], [807, 1, 11551], [807, 1, 11735], [807, -1, -1], [808, -1, -1], [809, -1, -1], [810, 1, 9360], [810, 1, 9564], [810, 1, 9976], [810, -1, -1], [811, 1, 11258], [811, 1, 11472], [811, 1, 11671], [811, -1, -1], [812, -1, -1], [813, -1, -1]]"
1752865837.9145,-12.00005379319191,12805.821161887892,12805.821383986591,12816.461686343147,15865.460891638904,"[[814, 1, 9785], [814, -1, -1], [815, 1, 11840], [815, 1, 11878], [815, 1, 12070], [815, 1, 327969], [815, -1, -1], [816, 1, 10568], [816, 1, 10755], [816, -1, -1], [817, -1, -1], [818, -1, -1], [819, -1, -1], [820, -1, -1], [821, -1, -1], [822, 1, 11138], [822, 1, 11325], [822, -1, -1], [823, -1, -1], [824, 1, 10682], [824, 1, 10885], [824, 1, 11905], [824, 1, 11940], [824, 1, 12135], [824, -1, -1]]"
1752865838.0235,-10.000053465366364,12805.821161887892,12805.821384593073,12816.461686343147,15865.460891638904,"[[825, -1, -1], [826, -1, -1], [827, 1, 13019], [827, 1, 13055], [827, 1, 13248], [827, -1, -1], [828, 1, 10824], [828, 1, 11027], [828, 1, 12169], [828, 1, 12245], [828, 1, 12377], [828, 1, 12434], [828, -1, -1], [829, -1, -1], [830, 1, 11840], [830, 1, 12039], [830, -1, -1], [831, -1, -1], [832, -1, -1], [833, -1, -1], [834, 1, 12204], [834, 1, 12388], [834, -1, -1], [835, -1, -1]]"
1752865838.1325,-8.000053603202105,12805.821136663923,12805.821384593073,12816.461673688576,15865.460891638904,"[[836, 1, 11032], [836, 1, 11079], [836, 1, 11268], [836, 1, 11299], [836, 1, 11445], [836, 1, 11523], [836, 1, 11704], [836, 1, 12146], [836, -1, -1], [837, -1, -1], [838, 1, 11770], [838, 1, 11973], [838, 1, 12479], [838, 1, 12664], [838, 1, 12828], [838, -1, -1], [839, -1, -1], [840, -1, -1], [841, -1, -1], [842, -1, -1], [843, -1, -1], [844, 1, 10495], [844, 1, 10697], [844, -1, -1], [845, 1, 10725], [845, 1, 10928], [845, 1, 12616], [845, -1, -1], [846, -1, -1]]"
